"freq
References : ['real(S(1,1))','imag(S(1,1))','real(SP1.SP.S(1,2))','imag(SP1.SP.S(1,2))','real(SP1.SP.S(2,1))','imag(SP1.SP.S(2,1))','real(SP1.SP.S(2,2))','imag(SP1.SP.S(2,2))']
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real","real(S(1,1))
References : []
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real","imag(S(1,1))
References : []
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real","real(SP1.SP.S(1,2))
References : []
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real","imag(SP1.SP.S(1,2))
References : []
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real","real(SP1.SP.S(2,1))
References : []
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real","imag(SP1.SP.S(2,1))
References : []
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real","real(SP1.SP.S(2,2))
References : []
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real","imag(SP1.SP.S(2,2))
References : []
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real"
3.740E9Hz,-4.149E-1,8.180E-1,1.429E-2,-1.327E-2,1.442E0,4.853E-1,-4.768E-1,5.286E-1
3.750E9Hz,-4.068E-1,8.159E-1,1.408E-2,-1.435E-2,1.439E0,4.725E-1,-4.785E-1,5.355E-1
3.760E9Hz,-4.071E-1,8.169E-1,1.376E-2,-1.409E-2,1.429E0,4.599E-1,-4.740E-1,5.376E-1
3.770E9Hz,-4.121E-1,8.224E-1,1.386E-2,-1.470E-2,1.440E0,4.618E-1,-4.748E-1,5.375E-1
3.780E9Hz,-4.062E-1,8.295E-1,1.483E-2,-1.472E-2,1.440E0,4.457E-1,-4.691E-1,5.372E-1
3.790E9Hz,-3.978E-1,8.258E-1,1.418E-2,-1.396E-2,1.434E0,4.360E-1,-4.741E-1,5.409E-1
3.800E9Hz,-3.998E-1,8.197E-1,1.422E-2,-1.420E-2,1.425E0,4.290E-1,-4.668E-1,5.385E-1
3.810E9Hz,-3.983E-1,8.263E-1,1.342E-2,-1.387E-2,1.425E0,4.271E-1,-4.745E-1,5.386E-1
3.820E9Hz,-3.954E-1,8.234E-1,1.476E-2,-1.409E-2,1.428E0,4.171E-1,-4.744E-1,5.384E-1
3.830E9Hz,-3.862E-1,8.255E-1,1.391E-2,-1.380E-2,1.427E0,4.043E-1,-4.743E-1,5.397E-1
3.840E9Hz,-3.885E-1,8.277E-1,1.323E-2,-1.378E-2,1.430E0,4.000E-1,-4.725E-1,5.445E-1
3.850E9Hz,-3.873E-1,8.250E-1,1.573E-2,-1.406E-2,1.428E0,3.943E-1,-4.677E-1,5.462E-1
3.860E9Hz,-3.868E-1,8.302E-1,1.344E-2,-1.399E-2,1.433E0,3.809E-1,-4.713E-1,5.444E-1
3.870E9Hz,-3.830E-1,8.202E-1,1.321E-2,-1.366E-2,1.424E0,3.782E-1,-4.682E-1,5.460E-1
3.880E9Hz,-3.814E-1,8.277E-1,1.331E-2,-1.425E-2,1.422E0,3.697E-1,-4.651E-1,5.504E-1
3.890E9Hz,-3.823E-1,8.247E-1,1.373E-2,-1.454E-2,1.417E0,3.625E-1,-4.636E-1,5.506E-1
3.900E9Hz,-3.808E-1,8.314E-1,1.291E-2,-1.339E-2,1.411E0,3.588E-1,-4.539E-1,5.419E-1
3.910E9Hz,-3.799E-1,8.354E-1,1.395E-2,-1.363E-2,1.417E0,3.522E-1,-4.573E-1,5.436E-1
3.920E9Hz,-3.800E-1,8.327E-1,1.392E-2,-1.491E-2,1.418E0,3.475E-1,-4.546E-1,5.500E-1
3.930E9Hz,-3.776E-1,8.329E-1,1.362E-2,-1.437E-2,1.417E0,3.408E-1,-4.559E-1,5.514E-1
3.940E9Hz,-3.744E-1,8.386E-1,1.292E-2,-1.501E-2,1.420E0,3.362E-1,-4.537E-1,5.530E-1
3.950E9Hz,-3.665E-1,8.432E-1,1.365E-2,-1.407E-2,1.422E0,3.238E-1,-4.515E-1,5.534E-1
3.960E9Hz,-3.620E-1,8.443E-1,1.307E-2,-1.474E-2,1.425E0,3.158E-1,-4.561E-1,5.565E-1
3.970E9Hz,-3.646E-1,8.383E-1,1.297E-2,-1.469E-2,1.421E0,3.076E-1,-4.481E-1,5.607E-1
3.980E9Hz,-3.500E-1,8.364E-1,1.414E-2,-1.357E-2,1.415E0,2.949E-1,-4.508E-1,5.612E-1
3.990E9Hz,-3.523E-1,8.358E-1,1.362E-2,-1.572E-2,1.409E0,2.893E-1,-4.511E-1,5.605E-1
4.000E9Hz,-3.553E-1,8.364E-1,1.348E-2,-1.409E-2,1.403E0,2.918E-1,-4.519E-1,5.641E-1
4.010E9Hz,-3.543E-1,8.433E-1,1.237E-2,-1.495E-2,1.412E0,2.819E-1,-4.447E-1,5.625E-1
4.020E9Hz,-3.522E-1,8.409E-1,1.343E-2,-1.482E-2,1.408E0,2.788E-1,-4.489E-1,5.637E-1
4.030E9Hz,-3.507E-1,8.486E-1,1.317E-2,-1.478E-2,1.407E0,2.759E-1,-4.457E-1,5.599E-1
4.040E9Hz,-3.476E-1,8.449E-1,1.341E-2,-1.511E-2,1.407E0,2.636E-1,-4.477E-1,5.640E-1
4.050E9Hz,-3.396E-1,8.478E-1,1.495E-2,-1.573E-2,1.415E0,2.507E-1,-4.419E-1,5.649E-1
4.060E9Hz,-3.369E-1,8.425E-1,1.379E-2,-1.378E-2,1.405E0,2.458E-1,-4.401E-1,5.664E-1
4.070E9Hz,-3.368E-1,8.489E-1,1.388E-2,-1.426E-2,1.410E0,2.374E-1,-4.445E-1,5.658E-1
4.080E9Hz,-3.354E-1,8.485E-1,1.277E-2,-1.526E-2,1.407E0,2.222E-1,-4.324E-1,5.688E-1
4.090E9Hz,-3.297E-1,8.469E-1,1.254E-2,-1.584E-2,1.401E0,2.093E-1,-4.346E-1,5.660E-1
4.100E9Hz,-3.241E-1,8.420E-1,1.219E-2,-1.548E-2,1.393E0,1.952E-1,-4.334E-1,5.728E-1
4.110E9Hz,-3.284E-1,8.465E-1,1.415E-2,-1.578E-2,1.392E0,1.987E-1,-4.310E-1,5.721E-1
4.120E9Hz,-3.264E-1,8.422E-1,1.378E-2,-1.584E-2,1.378E0,1.907E-1,-4.274E-1,5.684E-1
4.130E9Hz,-3.294E-1,8.451E-1,1.376E-2,-1.452E-2,1.381E0,1.911E-1,-4.289E-1,5.688E-1
4.140E9Hz,-3.302E-1,8.503E-1,1.431E-2,-1.578E-2,1.376E0,1.994E-1,-4.255E-1,5.719E-1
4.150E9Hz,-3.209E-1,8.513E-1,1.341E-2,-1.564E-2,1.382E0,1.841E-1,-4.234E-1,5.720E-1
4.160E9Hz,-3.177E-1,8.664E-1,1.274E-2,-1.542E-2,1.391E0,1.803E-1,-4.262E-1,5.750E-1
4.170E9Hz,-3.156E-1,8.618E-1,1.234E-2,-1.484E-2,1.394E0,1.746E-1,-4.241E-1,5.807E-1
4.180E9Hz,-3.092E-1,8.623E-1,1.159E-2,-1.605E-2,1.387E0,1.585E-1,-4.244E-1,5.775E-1
4.190E9Hz,-2.997E-1,8.569E-1,1.305E-2,-1.607E-2,1.385E0,1.552E-1,-4.244E-1,5.815E-1
4.200E9Hz,-2.963E-1,8.551E-1,1.223E-2,-1.441E-2,1.379E0,1.359E-1,-4.221E-1,5.838E-1
4.210E9Hz,-2.953E-1,8.495E-1,1.230E-2,-1.487E-2,1.370E0,1.337E-1,-4.260E-1,5.807E-1
4.220E9Hz,-2.916E-1,8.531E-1,1.343E-2,-1.523E-2,1.367E0,1.269E-1,-4.243E-1,5.851E-1
4.230E9Hz,-2.982E-1,8.503E-1,1.156E-2,-1.483E-2,1.363E0,1.210E-1,-4.193E-1,5.865E-1
4.240E9Hz,-2.986E-1,8.460E-1,1.328E-2,-1.575E-2,1.358E0,1.268E-1,-4.266E-1,5.819E-1
4.250E9Hz,-2.989E-1,8.503E-1,1.349E-2,-1.517E-2,1.363E0,1.241E-1,-4.265E-1,5.829E-1
4.260E9Hz,-2.932E-1,8.567E-1,1.324E-2,-1.565E-2,1.364E0,1.210E-1,-4.285E-1,5.881E-1
4.270E9Hz,-2.886E-1,8.600E-1,1.281E-2,-1.457E-2,1.361E0,1.047E-1,-4.134E-1,5.881E-1
4.280E9Hz,-2.849E-1,8.661E-1,1.311E-2,-1.615E-2,1.365E0,9.192E-2,-4.148E-1,5.912E-1
4.290E9Hz,-2.803E-1,8.584E-1,1.253E-2,-1.415E-2,1.362E0,8.624E-2,-4.089E-1,5.900E-1
4.300E9Hz,-2.742E-1,8.643E-1,1.211E-2,-1.554E-2,1.360E0,7.782E-2,-4.083E-1,5.895E-1
4.310E9Hz,-2.714E-1,8.566E-1,1.230E-2,-1.564E-2,1.346E0,6.513E-2,-4.084E-1,5.921E-1
4.320E9Hz,-2.722E-1,8.622E-1,1.172E-2,-1.508E-2,1.350E0,5.322E-2,-4.010E-1,5.955E-1
4.330E9Hz,-2.670E-1,8.630E-1,1.294E-2,-1.525E-2,1.341E0,4.706E-2,-4.044E-1,5.913E-1
4.340E9Hz,-2.676E-1,8.552E-1,1.157E-2,-1.557E-2,1.331E0,5.041E-2,-4.043E-1,5.930E-1
4.350E9Hz,-2.692E-1,8.579E-1,1.183E-2,-1.474E-2,1.335E0,4.993E-2,-4.017E-1,5.957E-1
4.360E9Hz,-2.705E-1,8.633E-1,1.351E-2,-1.621E-2,1.337E0,4.895E-2,-4.009E-1,6.014E-1
4.370E9Hz,-2.645E-1,8.631E-1,1.120E-2,-1.510E-2,1.341E0,4.163E-2,-3.983E-1,5.962E-1
4.380E9Hz,-2.621E-1,8.720E-1,1.326E-2,-1.524E-2,1.340E0,3.082E-2,-4.034E-1,5.995E-1
4.390E9Hz,-2.541E-1,8.689E-1,1.284E-2,-1.572E-2,1.337E0,2.063E-2,-3.958E-1,5.984E-1
4.400E9Hz,-2.552E-1,8.721E-1,1.163E-2,-1.664E-2,1.338E0,1.544E-2,-3.987E-1,5.997E-1
4.410E9Hz,-2.482E-1,8.720E-1,1.315E-2,-1.624E-2,1.329E0,4.150E-3,-3.990E-1,6.003E-1
4.420E9Hz,-2.419E-1,8.801E-1,1.305E-2,-1.462E-2,1.334E0,-4.335E-3,-3.987E-1,6.083E-1
4.430E9Hz,-2.341E-1,8.705E-1,1.328E-2,-1.652E-2,1.325E0,-9.217E-3,-3.953E-1,6.019E-1
4.440E9Hz,-2.311E-1,8.680E-1,1.217E-2,-1.536E-2,1.316E0,-1.733E-2,-3.910E-1,6.049E-1
4.450E9Hz,-2.318E-1,8.695E-1,1.348E-2,-1.649E-2,1.313E0,-1.953E-2,-3.905E-1,6.093E-1
4.460E9Hz,-2.348E-1,8.696E-1,1.168E-2,-1.685E-2,1.306E0,-2.326E-2,-3.896E-1,6.046E-1
4.470E9Hz,-2.347E-1,8.724E-1,1.268E-2,-1.736E-2,1.314E0,-2.405E-2,-3.921E-1,6.080E-1
4.480E9Hz,-2.359E-1,8.746E-1,1.126E-2,-1.689E-2,1.313E0,-2.893E-2,-3.884E-1,6.118E-1
4.490E9Hz,-2.230E-1,8.713E-1,1.259E-2,-1.643E-2,1.304E0,-3.601E-2,-3.855E-1,6.055E-1
4.500E9Hz,-2.224E-1,8.714E-1,1.251E-2,-1.797E-2,1.301E0,-3.833E-2,-3.801E-1,6.017E-1
4.510E9Hz,-2.154E-1,8.853E-1,1.300E-2,-1.687E-2,1.312E0,-5.829E-2,-3.841E-1,6.162E-1
4.520E9Hz,-2.170E-1,8.725E-1,1.173E-2,-1.754E-2,1.291E0,-5.817E-2,-3.855E-1,6.123E-1
4.530E9Hz,-2.094E-1,8.701E-1,1.260E-2,-1.754E-2,1.288E0,-6.146E-2,-3.858E-1,6.114E-1
4.540E9Hz,-2.116E-1,8.646E-1,1.166E-2,-1.575E-2,1.292E0,-6.537E-2,-3.813E-1,6.093E-1
4.550E9Hz,-2.089E-1,8.740E-1,1.179E-2,-1.677E-2,1.291E0,-7.049E-2,-3.870E-1,6.177E-1
4.560E9Hz,-2.051E-1,8.692E-1,1.096E-2,-1.685E-2,1.285E0,-7.971E-2,-3.730E-1,6.152E-1
4.570E9Hz,-2.089E-1,8.730E-1,1.323E-2,-1.592E-2,1.277E0,-8.411E-2,-3.725E-1,6.138E-1
4.580E9Hz,-2.013E-1,8.747E-1,1.300E-2,-1.675E-2,1.277E0,-9.143E-2,-3.719E-1,6.188E-1
4.590E9Hz,-1.984E-1,8.766E-1,1.072E-2,-1.724E-2,1.277E0,-9.497E-2,-3.697E-1,6.171E-1
4.600E9Hz,-1.941E-1,8.840E-1,1.081E-2,-1.635E-2,1.281E0,-1.053E-1,-3.713E-1,6.224E-1
4.610E9Hz,-1.894E-1,8.834E-1,1.154E-2,-1.609E-2,1.279E0,-1.096E-1,-3.678E-1,6.186E-1
4.620E9Hz,-1.930E-1,8.784E-1,1.236E-2,-1.710E-2,1.269E0,-1.124E-1,-3.665E-1,6.165E-1
4.630E9Hz,-1.787E-1,8.822E-1,1.196E-2,-1.822E-2,1.273E0,-1.296E-1,-3.696E-1,6.270E-1
4.640E9Hz,-1.780E-1,8.850E-1,1.191E-2,-1.717E-2,1.267E0,-1.358E-1,-3.664E-1,6.257E-1
4.650E9Hz,-1.749E-1,8.828E-1,1.140E-2,-1.704E-2,1.264E0,-1.401E-1,-3.621E-1,6.248E-1
4.660E9Hz,-1.666E-1,8.768E-1,1.178E-2,-1.665E-2,1.247E0,-1.409E-1,-3.563E-1,6.229E-1
4.670E9Hz,-1.655E-1,8.786E-1,1.165E-2,-1.699E-2,1.248E0,-1.500E-1,-3.572E-1,6.279E-1
4.680E9Hz,-1.704E-1,8.860E-1,1.163E-2,-1.700E-2,1.253E0,-1.558E-1,-3.565E-1,6.346E-1
4.690E9Hz,-1.650E-1,8.832E-1,1.172E-2,-1.862E-2,1.243E0,-1.595E-1,-3.518E-1,6.359E-1
4.700E9Hz,-1.657E-1,8.836E-1,1.014E-2,-1.736E-2,1.238E0,-1.611E-1,-3.532E-1,6.311E-1
4.710E9Hz,-1.666E-1,8.840E-1,1.041E-2,-1.731E-2,1.239E0,-1.622E-1,-3.514E-1,6.272E-1
4.720E9Hz,-1.551E-1,8.801E-1,1.146E-2,-1.651E-2,1.232E0,-1.706E-1,-3.485E-1,6.275E-1
4.730E9Hz,-1.519E-1,8.871E-1,1.092E-2,-1.652E-2,1.232E0,-1.786E-1,-3.515E-1,6.315E-1
4.740E9Hz,-1.529E-1,8.752E-1,1.055E-2,-1.687E-2,1.221E0,-1.808E-1,-3.493E-1,6.279E-1
4.750E9Hz,-1.396E-1,8.868E-1,1.096E-2,-1.756E-2,1.215E0,-1.945E-1,-3.458E-1,6.370E-1
4.760E9Hz,-1.394E-1,8.796E-1,1.088E-2,-1.831E-2,1.211E0,-1.957E-1,-3.441E-1,6.351E-1
4.770E9Hz,-1.363E-1,8.775E-1,1.055E-2,-1.769E-2,1.210E0,-2.039E-1,-3.444E-1,6.372E-1
4.780E9Hz,-1.368E-1,8.781E-1,1.077E-2,-1.709E-2,1.206E0,-2.027E-1,-3.421E-1,6.376E-1
4.790E9Hz,-1.321E-1,8.849E-1,1.057E-2,-1.814E-2,1.207E0,-2.103E-1,-3.407E-1,6.351E-1
4.800E9Hz,-1.352E-1,8.815E-1,1.122E-2,-1.716E-2,1.197E0,-2.134E-1,-3.365E-1,6.346E-1
4.810E9Hz,-1.341E-1,8.791E-1,1.096E-2,-1.709E-2,1.199E0,-2.197E-1,-3.406E-1,6.416E-1
4.820E9Hz,-1.407E-1,8.813E-1,1.062E-2,-1.858E-2,1.195E0,-2.211E-1,-3.368E-1,6.363E-1
4.830E9Hz,-1.256E-1,8.808E-1,1.047E-2,-1.727E-2,1.188E0,-2.280E-1,-3.258E-1,6.387E-1
4.840E9Hz,-1.304E-1,8.840E-1,9.734E-3,-1.770E-2,1.189E0,-2.292E-1,-3.287E-1,6.417E-1
4.850E9Hz,-1.266E-1,8.868E-1,1.067E-2,-1.644E-2,1.183E0,-2.330E-1,-3.365E-1,6.439E-1
4.860E9Hz,-1.195E-1,8.912E-1,9.493E-3,-1.839E-2,1.183E0,-2.428E-1,-3.299E-1,6.446E-1
4.870E9Hz,-1.200E-1,8.881E-1,1.054E-2,-1.781E-2,1.179E0,-2.438E-1,-3.288E-1,6.466E-1
4.880E9Hz,-1.186E-1,8.857E-1,9.299E-3,-1.668E-2,1.179E0,-2.493E-1,-3.275E-1,6.440E-1
4.890E9Hz,-1.160E-1,8.860E-1,8.643E-3,-1.703E-2,1.176E0,-2.592E-1,-3.252E-1,6.518E-1
4.900E9Hz,-1.115E-1,8.865E-1,9.131E-3,-1.734E-2,1.173E0,-2.633E-1,-3.222E-1,6.497E-1
4.910E9Hz,-1.070E-1,8.903E-1,1.024E-2,-1.845E-2,1.166E0,-2.648E-1,-3.252E-1,6.507E-1
4.920E9Hz,-1.151E-1,8.829E-1,1.020E-2,-1.744E-2,1.159E0,-2.640E-1,-3.219E-1,6.448E-1
4.930E9Hz,-9.943E-2,8.899E-1,9.613E-3,-1.811E-2,1.164E0,-2.751E-1,-3.275E-1,6.527E-1
4.940E9Hz,-1.095E-1,8.948E-1,9.220E-3,-1.730E-2,1.161E0,-2.747E-1,-3.222E-1,6.518E-1
4.950E9Hz,-1.050E-1,8.938E-1,9.797E-3,-1.789E-2,1.151E0,-2.836E-1,-3.240E-1,6.532E-1
4.960E9Hz,-9.359E-2,8.887E-1,9.595E-3,-1.823E-2,1.154E0,-2.826E-1,-3.248E-1,6.520E-1
4.970E9Hz,-8.875E-2,8.906E-1,8.694E-3,-1.801E-2,1.137E0,-2.944E-1,-3.090E-1,6.579E-1
4.980E9Hz,-9.052E-2,8.844E-1,9.356E-3,-1.711E-2,1.136E0,-2.930E-1,-3.095E-1,6.536E-1
4.990E9Hz,-9.403E-2,8.880E-1,10.000E-3,-1.824E-2,1.137E0,-2.922E-1,-3.090E-1,6.544E-1
5.000E9Hz,-9.522E-2,8.923E-1,1.030E-2,-1.691E-2,1.139E0,-2.957E-1,-3.140E-1,6.488E-1
5.010E9Hz,-8.893E-2,8.919E-1,9.082E-3,-1.771E-2,1.135E0,-3.038E-1,-3.084E-1,6.542E-1
5.020E9Hz,-9.064E-2,8.958E-1,9.056E-3,-1.861E-2,1.137E0,-3.080E-1,-3.126E-1,6.595E-1
5.030E9Hz,-8.465E-2,8.936E-1,9.859E-3,-1.809E-2,1.131E0,-3.129E-1,-3.103E-1,6.578E-1
5.040E9Hz,-7.544E-2,8.916E-1,9.217E-3,-1.752E-2,1.126E0,-3.218E-1,-2.966E-1,6.649E-1
5.050E9Hz,-6.549E-2,8.941E-1,9.336E-3,-1.903E-2,1.121E0,-3.253E-1,-3.033E-1,6.629E-1
5.060E9Hz,-6.961E-2,8.918E-1,8.971E-3,-1.743E-2,1.122E0,-3.328E-1,-3.032E-1,6.626E-1
5.070E9Hz,-6.787E-2,8.954E-1,8.904E-3,-1.757E-2,1.109E0,-3.358E-1,-2.963E-1,6.641E-1
5.080E9Hz,-6.946E-2,8.831E-1,8.956E-3,-1.822E-2,1.104E0,-3.409E-1,-2.953E-1,6.615E-1
5.090E9Hz,-7.544E-2,8.855E-1,9.647E-3,-1.899E-2,1.110E0,-3.425E-1,-3.052E-1,6.598E-1
5.100E9Hz,-6.952E-2,8.870E-1,1.088E-2,-1.749E-2,1.102E0,-3.482E-1,-3.038E-1,6.681E-1
5.110E9Hz,-6.564E-2,8.994E-1,7.917E-3,-1.760E-2,1.103E0,-3.536E-1,-2.994E-1,6.665E-1
5.120E9Hz,-6.808E-2,8.986E-1,8.913E-3,-1.835E-2,1.100E0,-3.509E-1,-3.003E-1,6.677E-1
5.130E9Hz,-5.520E-2,8.976E-1,9.587E-3,-1.732E-2,1.093E0,-3.607E-1,-3.038E-1,6.770E-1
5.140E9Hz,-5.149E-2,9.033E-1,8.690E-3,-1.801E-2,1.095E0,-3.657E-1,-2.947E-1,6.667E-1
5.150E9Hz,-5.341E-2,8.973E-1,9.732E-3,-1.861E-2,1.086E0,-3.667E-1,-2.883E-1,6.659E-1
5.160E9Hz,-4.691E-2,8.902E-1,7.965E-3,-1.867E-2,1.073E0,-3.737E-1,-2.821E-1,6.720E-1
5.170E9Hz,-4.648E-2,8.938E-1,9.803E-3,-1.766E-2,1.082E0,-3.740E-1,-2.872E-1,6.575E-1
5.180E9Hz,-5.075E-2,8.887E-1,7.724E-3,-1.780E-2,1.078E0,-3.731E-1,-2.809E-1,6.668E-1
5.190E9Hz,-5.243E-2,9.018E-1,8.523E-3,-1.732E-2,1.084E0,-3.811E-1,-2.865E-1,6.553E-1
5.200E9Hz,-4.767E-2,8.912E-1,8.482E-3,-1.899E-2,1.072E0,-3.874E-1,-2.889E-1,6.696E-1
5.210E9Hz,-4.578E-2,8.988E-1,8.020E-3,-1.865E-2,1.074E0,-3.856E-1,-2.781E-1,6.696E-1
5.220E9Hz,-3.699E-2,8.951E-1,9.243E-3,-1.841E-2,1.065E0,-3.994E-1,-2.815E-1,6.757E-1
5.230E9Hz,-4.257E-2,8.990E-1,7.943E-3,-1.726E-2,1.061E0,-3.984E-1,-2.792E-1,6.791E-1
5.240E9Hz,-3.094E-2,8.928E-1,7.495E-3,-1.940E-2,1.061E0,-4.034E-1,-2.743E-1,6.809E-1
5.250E9Hz,-3.363E-2,8.954E-1,9.104E-3,-1.826E-2,1.058E0,-4.005E-1,-2.709E-1,6.726E-1
5.260E9Hz,-2.884E-2,8.889E-1,8.178E-3,-1.825E-2,1.048E0,-4.104E-1,-2.675E-1,6.797E-1
5.270E9Hz,-3.113E-2,8.884E-1,8.527E-3,-1.842E-2,1.048E0,-4.092E-1,-2.776E-1,6.772E-1
5.280E9Hz,-3.266E-2,8.892E-1,8.673E-3,-1.989E-2,1.047E0,-4.188E-1,-2.706E-1,6.743E-1
5.290E9Hz,-3.381E-2,8.956E-1,8.239E-3,-1.833E-2,1.039E0,-4.197E-1,-2.732E-1,6.820E-1
5.300E9Hz,-2.234E-2,8.909E-1,7.313E-3,-1.818E-2,1.036E0,-4.285E-1,-2.742E-1,6.807E-1
5.310E9Hz,-1.978E-2,8.935E-1,7.712E-3,-1.758E-2,1.028E0,-4.346E-1,-2.617E-1,6.880E-1
5.320E9Hz,-1.440E-2,9.025E-1,8.108E-3,-1.784E-2,1.032E0,-4.432E-1,-2.639E-1,6.827E-1
5.330E9Hz,-5.432E-3,8.975E-1,8.798E-3,-1.829E-2,1.030E0,-4.414E-1,-2.614E-1,6.813E-1
5.340E9Hz,-7.812E-3,8.911E-1,9.706E-3,-1.691E-2,1.022E0,-4.430E-1,-2.592E-1,6.773E-1
5.350E9Hz,-1.996E-2,8.889E-1,7.996E-3,-1.866E-2,1.016E0,-4.409E-1,-2.595E-1,6.749E-1
5.360E9Hz,-1.526E-2,8.884E-1,7.870E-3,-1.839E-2,1.012E0,-4.505E-1,-2.598E-1,6.709E-1
5.370E9Hz,-1.184E-2,8.889E-1,9.234E-3,-1.785E-2,1.008E0,-4.515E-1,-2.616E-1,6.821E-1
5.380E9Hz,-4.944E-3,9.027E-1,7.906E-3,-1.891E-2,1.016E0,-4.544E-1,-2.610E-1,6.813E-1
5.390E9Hz,-8.332E-3,9.092E-1,8.464E-3,-1.900E-2,1.020E0,-4.613E-1,-2.593E-1,6.831E-1
5.400E9Hz,-6.440E-3,9.052E-1,7.970E-3,-1.889E-2,1.013E0,-4.625E-1,-2.549E-1,6.816E-1
5.410E9Hz,-1.190E-3,9.018E-1,9.099E-3,-1.781E-2,1.006E0,-4.680E-1,-2.503E-1,6.877E-1
5.420E9Hz,4.150E-3,8.930E-1,8.531E-3,-1.809E-2,1.001E0,-4.693E-1,-2.454E-1,6.891E-1
5.430E9Hz,5.493E-3,8.893E-1,7.765E-3,-1.930E-2,9.990E-1,-4.774E-1,-2.439E-1,6.893E-1
5.440E9Hz,8.179E-3,8.921E-1,8.137E-3,-1.968E-2,9.935E-1,-4.816E-1,-2.449E-1,6.885E-1
5.450E9Hz,8.423E-3,8.965E-1,7.820E-3,-1.819E-2,9.948E-1,-4.806E-1,-2.493E-1,6.893E-1
5.460E9Hz,8.484E-3,8.901E-1,7.907E-3,-1.783E-2,9.812E-1,-4.779E-1,-2.530E-1,6.952E-1
5.470E9Hz,1.196E-2,8.997E-1,9.006E-3,-1.853E-2,9.851E-1,-4.915E-1,-2.446E-1,6.933E-1
5.480E9Hz,2.014E-2,8.902E-1,8.008E-3,-1.909E-2,9.811E-1,-4.887E-1,-2.518E-1,6.978E-1
5.490E9Hz,2.216E-2,8.973E-1,8.541E-3,-2.027E-2,9.833E-1,-4.979E-1,-2.456E-1,6.992E-1
5.500E9Hz,2.576E-2,8.907E-1,8.244E-3,-1.877E-2,9.736E-1,-4.994E-1,-2.460E-1,6.966E-1
5.510E9Hz,2.710E-2,8.852E-1,6.477E-3,-1.945E-2,9.701E-1,-5.041E-1,-2.385E-1,6.987E-1
5.520E9Hz,2.472E-2,8.846E-1,7.726E-3,-1.866E-2,9.658E-1,-5.104E-1,-2.354E-1,6.929E-1
5.530E9Hz,2.817E-2,8.800E-1,6.515E-3,-1.849E-2,9.580E-1,-5.066E-1,-2.479E-1,6.977E-1
5.540E9Hz,3.232E-2,8.877E-1,7.754E-3,-1.919E-2,9.579E-1,-5.134E-1,-2.438E-1,6.831E-1
5.550E9Hz,2.377E-2,8.900E-1,8.009E-3,-2.028E-2,9.538E-1,-5.109E-1,-2.434E-1,6.950E-1
5.560E9Hz,3.537E-2,8.893E-1,7.118E-3,-1.729E-2,9.512E-1,-5.200E-1,-2.370E-1,6.931E-1
5.570E9Hz,4.529E-2,8.931E-1,7.427E-3,-1.889E-2,9.463E-1,-5.301E-1,-2.359E-1,6.928E-1
5.580E9Hz,4.364E-2,8.936E-1,7.599E-3,-1.915E-2,9.457E-1,-5.324E-1,-2.347E-1,6.944E-1
5.590E9Hz,5.292E-2,8.851E-1,7.092E-3,-1.902E-2,9.299E-1,-5.391E-1,-2.235E-1,6.913E-1
5.600E9Hz,5.948E-2,8.831E-1,7.313E-3,-1.904E-2,9.253E-1,-5.426E-1,-2.253E-1,6.922E-1
5.610E9Hz,5.725E-2,8.844E-1,7.502E-3,-1.897E-2,9.179E-1,-5.428E-1,-2.268E-1,6.902E-1
5.620E9Hz,4.932E-2,8.911E-1,7.204E-3,-1.887E-2,9.273E-1,-5.379E-1,-2.296E-1,6.918E-1
5.630E9Hz,4.809E-2,8.848E-1,6.631E-3,-1.887E-2,9.222E-1,-5.384E-1,-2.330E-1,6.982E-1
5.640E9Hz,4.511E-2,8.955E-1,7.824E-3,-1.970E-2,9.273E-1,-5.404E-1,-2.290E-1,6.895E-1
5.650E9Hz,5.963E-2,8.825E-1,6.836E-3,-1.986E-2,9.152E-1,-5.419E-1,-2.329E-1,7.017E-1
5.660E9Hz,5.966E-2,9.000E-1,8.244E-3,-1.855E-2,9.215E-1,-5.509E-1,-2.263E-1,7.056E-1
5.670E9Hz,6.113E-2,8.881E-1,5.808E-3,-1.788E-2,9.241E-1,-5.551E-1,-2.222E-1,7.102E-1
5.680E9Hz,6.925E-2,8.977E-1,4.898E-3,-1.846E-2,9.152E-1,-5.605E-1,-2.158E-1,7.028E-1
5.690E9Hz,7.406E-2,8.919E-1,6.446E-3,-1.904E-2,9.119E-1,-5.671E-1,-2.100E-1,7.046E-1
5.700E9Hz,8.716E-2,8.883E-1,7.864E-3,-1.904E-2,9.015E-1,-5.724E-1,-2.137E-1,7.037E-1
